gene_product	metabolite	aa_count
b2575	asp__L_c	12
b2575	arg__L_c	15
b2575	trp__L_c	4
b2575	gly_c	15
b2575	leu__L_c	24
b2575	met__L_c	6
b2575	thr__L_c	17
b2575	ala__L_c	26
b3190	lys__L_c	4
b3190	ser__L_c	6
b3190	pro__L_c	2
b3190	gln__L_c	5
b3190	glu__L_c	6
b3190	asn__L_c	5
b3190	his__L_c	3
b3190	val__L_c	8
b3190	ile__L_c	5
b3190	cys__L_c	0
b3190	tyr__L_c	3
b3190	phe__L_c	3
b3190	asp__L_c	4
b3190	arg__L_c	4
b3190	trp__L_c	1
b3190	gly_c	6
b3190	leu__L_c	6
b3190	met__L_c	4
b3190	thr__L_c	2
b3190	ala__L_c	7
b2490	lys__L_c	4
b2490	ser__L_c	8
b2490	pro__L_c	4
b2490	gln__L_c	5
b2490	glu__L_c	13
b2490	asn__L_c	1
b2490	his__L_c	5
b2490	val__L_c	11
b2490	ile__L_c	10
b2490	cys__L_c	3
b2490	tyr__L_c	4
b2490	phe__L_c	6
b2490	asp__L_c	7
b2490	arg__L_c	7
b2490	trp__L_c	3
b2490	gly_c	5
b2490	leu__L_c	13
b2490	met__L_c	6
b2490	thr__L_c	7
b2490	ala__L_c	15
b4045	lys__L_c	10
b4045	ser__L_c	0
b4045	pro__L_c	0
b4045	gln__L_c	6
b4045	glu__L_c	8
b4045	asn__L_c	3
b4045	his__L_c	0
b4045	val__L_c	4
b4045	ile__L_c	3
b4045	cys__L_c	0
b4045	tyr__L_c	3
b4045	phe__L_c	1
b4045	asp__L_c	7
b4045	arg__L_c	4
b4045	trp__L_c	4
b4045	gly_c	7
b4045	leu__L_c	2
b4045	met__L_c	2
b4045	thr__L_c	3
b4045	ala__L_c	2
b2040	lys__L_c	14
b2040	ser__L_c	9
b2040	pro__L_c	15
b2040	gln__L_c	8
b2040	glu__L_c	20
b2040	asn__L_c	18
b2040	his__L_c	7
b2040	val__L_c	21
b2040	ile__L_c	13
b2040	cys__L_c	3
b2040	tyr__L_c	10
b2040	phe__L_c	12
b2040	asp__L_c	13
b2040	arg__L_c	12
b2040	trp__L_c	6
b2040	gly_c	19
b2040	leu__L_c	29
b2040	met__L_c	4
b2040	thr__L_c	23
b2040	ala__L_c	43
b3377	lys__L_c	8
b3377	ser__L_c	29
b3377	pro__L_c	18
b3377	gln__L_c	9
b3377	glu__L_c	15
b3377	asn__L_c	15
b3377	his__L_c	5
b3377	val__L_c	46
b3377	ile__L_c	39
b3377	cys__L_c	2
b3377	tyr__L_c	13
b3377	phe__L_c	23
b3377	asp__L_c	10
b3377	arg__L_c	16
b3377	trp__L_c	5
b3377	gly_c	34
b3377	leu__L_c	60
b3377	met__L_c	16
b3377	thr__L_c	19
b3377	ala__L_c	52
b3445	lys__L_c	11
b3445	ser__L_c	15
b3445	pro__L_c	7
b3445	gln__L_c	8
b3445	glu__L_c	6
b3445	asn__L_c	4
b3445	his__L_c	9
b3445	val__L_c	12
b3445	ile__L_c	7
b3445	cys__L_c	1
b3445	tyr__L_c	8
b3445	phe__L_c	5
b3445	asp__L_c	7
b3445	arg__L_c	15
b3445	trp__L_c	5
b3445	gly_c	11
b3445	leu__L_c	18
b3445	met__L_c	5
b3445	thr__L_c	7
b3445	ala__L_c	6
b3191	lys__L_c	5
b3191	ser__L_c	6
b3191	pro__L_c	3
b3191	gln__L_c	4
b3191	glu__L_c	5
b3191	asn__L_c	4
b3191	his__L_c	1
b3191	val__L_c	8
b3191	ile__L_c	3
b3191	cys__L_c	1
b3191	tyr__L_c	2
b3191	phe__L_c	0
b3191	asp__L_c	8
b3191	arg__L_c	4
b3191	trp__L_c	2
b3191	gly_c	7
b3191	leu__L_c	19
b3191	met__L_c	3
b3191	thr__L_c	6
b3191	ala__L_c	6
b3617	lys__L_c	16
b3617	ser__L_c	20
b3617	pro__L_c	7
b3617	gln__L_c	16
b3617	glu__L_c	26
b3617	asn__L_c	13
b3617	his__L_c	10
b3617	val__L_c	27
b3617	ile__L_c	24
b3617	cys__L_c	6
b3617	tyr__L_c	11
b3617	phe__L_c	17
b3617	asp__L_c	24
b3617	arg__L_c	25
b3617	trp__L_c	2
b3617	gly_c	37
b3617	leu__L_c	33
b3617	met__L_c	12
b3617	thr__L_c	16
b3617	ala__L_c	56
b4314	lys__L_c	5
b4314	ser__L_c	14
b4314	pro__L_c	2
b4314	gln__L_c	10
b4314	glu__L_c	3
b4314	asn__L_c	11
b4314	his__L_c	2
b4314	val__L_c	17
b4314	ile__L_c	6
b4314	cys__L_c	2
b4314	tyr__L_c	2
b4314	phe__L_c	7
b4314	asp__L_c	8
b4314	arg__L_c	3
b4314	trp__L_c	0
b4314	gly_c	16
b4314	leu__L_c	15
b4314	met__L_c	1
b4314	thr__L_c	22
b4314	ala__L_c	36
b4302	lys__L_c	2
b4302	ser__L_c	6
b4302	pro__L_c	9
b4302	gln__L_c	9
b4302	glu__L_c	5
b4302	asn__L_c	9
b4302	his__L_c	2
b4302	val__L_c	10
b4302	ile__L_c	12
b4302	cys__L_c	3
b4302	tyr__L_c	5
b4302	phe__L_c	3
b4302	asp__L_c	7
b4302	arg__L_c	7
b4302	trp__L_c	4
b4302	gly_c	8
b4302	leu__L_c	12
b4302	met__L_c	1
b4302	thr__L_c	10
b4302	ala__L_c	19
b0992	lys__L_c	16
b0992	ser__L_c	21
b0992	pro__L_c	20
b0992	gln__L_c	9
b0992	glu__L_c	9
b0992	asn__L_c	9
b0992	his__L_c	5
b0992	val__L_c	25
b0992	ile__L_c	23
b0992	cys__L_c	13
b0992	tyr__L_c	14
b0992	phe__L_c	15
b0992	asp__L_c	7
b0992	arg__L_c	20
b0992	trp__L_c	12
b0992	gly_c	23
b0992	leu__L_c	49
b0992	met__L_c	15
b0992	thr__L_c	21
b0992	ala__L_c	31
b4166	lys__L_c	19
b4166	ser__L_c	16
b4166	pro__L_c	24
b4166	gln__L_c	16
b4166	glu__L_c	32
b4166	asn__L_c	12
b4166	his__L_c	10
b4166	val__L_c	18
b4166	ile__L_c	24
b4166	cys__L_c	10
b4166	tyr__L_c	9
b4166	phe__L_c	10
b4166	asp__L_c	16
b4166	arg__L_c	28
b4166	trp__L_c	9
b4166	gly_c	25
b4166	leu__L_c	50
b4166	met__L_c	8
b4166	thr__L_c	14
b4166	ala__L_c	29
b4136	lys__L_c	16
b4136	ser__L_c	24
b4136	pro__L_c	31
b4136	gln__L_c	43
b4136	glu__L_c	15
b4136	asn__L_c	13
b4136	his__L_c	9
b4136	val__L_c	40
b4136	ile__L_c	29
b4136	cys__L_c	8
b4136	tyr__L_c	16
b4136	phe__L_c	32
b4136	asp__L_c	21
b4136	arg__L_c	19
b4136	trp__L_c	11
b4136	gly_c	44
b4136	leu__L_c	79
b4136	met__L_c	14
b4136	thr__L_c	39
b4136	ala__L_c	62
b0932	lys__L_c	35
b0932	ser__L_c	41
b0932	pro__L_c	37
b0932	gln__L_c	42
b0932	glu__L_c	60
b0932	asn__L_c	44
b0932	his__L_c	22
b0932	val__L_c	52
b0932	ile__L_c	41
b0932	cys__L_c	8
b0932	tyr__L_c	31
b0932	phe__L_c	40
b0932	asp__L_c	62
b0932	arg__L_c	53
b0932	trp__L_c	13
b0932	gly_c	38
b0932	leu__L_c	93
b0932	met__L_c	21
b0932	thr__L_c	50
b0932	ala__L_c	87
b2258	lys__L_c	5
b2258	ser__L_c	11
b2258	pro__L_c	4
b2258	gln__L_c	2
b2258	glu__L_c	1
b2258	asn__L_c	0
b2258	his__L_c	3
b2258	val__L_c	7
b2258	ile__L_c	7
b2258	cys__L_c	2
b2258	tyr__L_c	5
b2258	phe__L_c	7
b2258	asp__L_c	2
b2258	arg__L_c	2
b2258	trp__L_c	5
b2258	gly_c	10
b2258	leu__L_c	29
b2258	met__L_c	7
b2258	thr__L_c	5
b2258	ala__L_c	14
b0291	lys__L_c	24
b0291	ser__L_c	85
b0291	pro__L_c	22
b0291	gln__L_c	43
b0291	glu__L_c	32
b0291	asn__L_c	61
b0291	his__L_c	10
b0291	val__L_c	49
b0291	ile__L_c	40
b0291	cys__L_c	2
b0291	tyr__L_c	32
b0291	phe__L_c	25
b0291	asp__L_c	46
b0291	arg__L_c	51
b0291	trp__L_c	15
b0291	gly_c	90
b0291	leu__L_c	82
b0291	met__L_c	14
b0291	thr__L_c	48
b0291	ala__L_c	70
b1452	lys__L_c	27
b1452	ser__L_c	25
b1452	pro__L_c	9
b1452	gln__L_c	14
b1452	glu__L_c	17
b1452	asn__L_c	17
b1452	his__L_c	6
b1452	val__L_c	30
b1452	ile__L_c	18
b1452	cys__L_c	0
b1452	tyr__L_c	8
b1452	phe__L_c	9
b1452	asp__L_c	23
b1452	arg__L_c	19
b1452	trp__L_c	3
b1452	gly_c	22
b1452	leu__L_c	37
b1452	met__L_c	4
b1452	thr__L_c	31
b1452	ala__L_c	34
b3725	lys__L_c	16
b3725	ser__L_c	14
b3725	pro__L_c	10
b3725	gln__L_c	14
b3725	glu__L_c	16
b3725	asn__L_c	12
b3725	his__L_c	4
b3725	val__L_c	11
b3725	ile__L_c	18
b3725	cys__L_c	4
b3725	tyr__L_c	9
b3725	phe__L_c	12
b3725	asp__L_c	15
b3725	arg__L_c	13
b3725	trp__L_c	2
b3725	gly_c	16
b3725	leu__L_c	27
b3725	met__L_c	8
b3725	thr__L_c	17
b3725	ala__L_c	19
b0520	lys__L_c	5
b0520	ser__L_c	17
b0520	pro__L_c	18
b0520	gln__L_c	16
b0520	glu__L_c	6
b0520	asn__L_c	5
b0520	his__L_c	9
b0520	val__L_c	11
b0520	ile__L_c	6
b0520	cys__L_c	6
b0520	tyr__L_c	7
b0520	phe__L_c	11
b0520	asp__L_c	9
b0520	arg__L_c	20
b0520	trp__L_c	8
b0520	gly_c	27
b0520	leu__L_c	40
b0520	met__L_c	4
b0520	thr__L_c	14
b0520	ala__L_c	32
b0080	lys__L_c	12
b0080	ser__L_c	17
b0080	pro__L_c	18
b0080	gln__L_c	15
b0080	glu__L_c	25
b0080	asn__L_c	10
b0080	his__L_c	8
b0080	val__L_c	25
b0080	ile__L_c	13
b0080	cys__L_c	3
b0080	tyr__L_c	11
b0080	phe__L_c	12
b0080	asp__L_c	21
b0080	arg__L_c	32
b0080	trp__L_c	3
b0080	gly_c	14
b0080	leu__L_c	39
b0080	met__L_c	6
b0080	thr__L_c	16
b0080	ala__L_c	34
b1734	lys__L_c	33
b1734	ser__L_c	19
b1734	pro__L_c	20
b1734	gln__L_c	13
b1734	glu__L_c	31
b1734	asn__L_c	19
b1734	his__L_c	13
b1734	val__L_c	30
b1734	ile__L_c	31
b1734	cys__L_c	7
b1734	tyr__L_c	15
b1734	phe__L_c	20
b1734	asp__L_c	29
b1734	arg__L_c	19
b1734	trp__L_c	4
b1734	gly_c	34
b1734	leu__L_c	53
b1734	met__L_c	13
b1734	thr__L_c	14
b1734	ala__L_c	33
b2861	lys__L_c	10
b2861	ser__L_c	5
b2861	pro__L_c	5
b2861	gln__L_c	10
b2861	glu__L_c	12
b2861	asn__L_c	1
b2861	his__L_c	2
b2861	val__L_c	9
b2861	ile__L_c	5
b2861	cys__L_c	0
b2861	tyr__L_c	2
b2861	phe__L_c	2
b2861	asp__L_c	2
b2861	arg__L_c	8
b2861	trp__L_c	2
b2861	gly_c	9
b2861	leu__L_c	13
b2861	met__L_c	4
b2861	thr__L_c	5
b2861	ala__L_c	15
b0804	lys__L_c	5
b0804	ser__L_c	17
b0804	pro__L_c	9
b0804	gln__L_c	15
b0804	glu__L_c	12
b0804	asn__L_c	14
b0804	his__L_c	7
b0804	val__L_c	18
b0804	ile__L_c	6
b0804	cys__L_c	1
b0804	tyr__L_c	8
b0804	phe__L_c	9
b0804	asp__L_c	12
b0804	arg__L_c	15
b0804	trp__L_c	4
b0804	gly_c	13
b0804	leu__L_c	26
b0804	met__L_c	6
b0804	thr__L_c	12
b0804	ala__L_c	16
b2787	lys__L_c	19
b2787	ser__L_c	19
b2787	pro__L_c	21
b2787	gln__L_c	21
b2787	glu__L_c	28
b2787	asn__L_c	15
b2787	his__L_c	15
b2787	val__L_c	30
b2787	ile__L_c	22
b2787	cys__L_c	4
b2787	tyr__L_c	10
b2787	phe__L_c	18
b2787	asp__L_c	25
b2787	arg__L_c	22
b2787	trp__L_c	8
b2787	gly_c	44
b2787	leu__L_c	39
b2787	met__L_c	18
b2787	thr__L_c	28
b2787	ala__L_c	40
b4310	lys__L_c	30
b4310	ser__L_c	25
b4310	pro__L_c	13
b4310	gln__L_c	9
b4310	glu__L_c	12
b4310	asn__L_c	29
b4310	his__L_c	8
b4310	val__L_c	22
b4310	ile__L_c	16
b4310	cys__L_c	0
b4310	tyr__L_c	14
b4310	phe__L_c	19
b4310	asp__L_c	22
b4310	arg__L_c	4
b4310	trp__L_c	10
b4310	gly_c	44
b4310	leu__L_c	24
b4310	met__L_c	6
b4310	thr__L_c	24
b4310	ala__L_c	37
b1562	lys__L_c	3
b1562	ser__L_c	0
b1562	pro__L_c	1
b1562	gln__L_c	3
b1562	glu__L_c	5
b1562	asn__L_c	0
b1562	his__L_c	0
b1562	val__L_c	7
b1562	ile__L_c	5
b1562	cys__L_c	2
b1562	tyr__L_c	1
b1562	phe__L_c	1
b1562	asp__L_c	1
b1562	arg__L_c	3
b1562	trp__L_c	0
b1562	gly_c	1
b1562	leu__L_c	5
b1562	met__L_c	2
b1562	thr__L_c	6
b1562	ala__L_c	5
b3460	lys__L_c	31
b3460	ser__L_c	15
b3460	pro__L_c	15
b3460	gln__L_c	20
b3460	glu__L_c	17
b3460	asn__L_c	16
b3460	his__L_c	4
b3460	val__L_c	27
b3460	ile__L_c	22
b3460	cys__L_c	3
b3460	tyr__L_c	13
b3460	phe__L_c	11
b3460	asp__L_c	26
b3460	arg__L_c	7
b3460	trp__L_c	3
b3460	gly_c	36
b3460	leu__L_c	27
b3460	met__L_c	7
b3460	thr__L_c	18
b3460	ala__L_c	49
b3691	lys__L_c	15
b3691	ser__L_c	21
b3691	pro__L_c	18
b3691	gln__L_c	10
b3691	glu__L_c	10
b3691	asn__L_c	9
b3691	his__L_c	4
b3691	val__L_c	36
b3691	ile__L_c	34
b3691	cys__L_c	5
b3691	tyr__L_c	15
b3691	phe__L_c	33
b3691	asp__L_c	11
b3691	arg__L_c	17
b3691	trp__L_c	14
b3691	gly_c	47
b3691	leu__L_c	49
b3691	met__L_c	13
b3691	thr__L_c	27
b3691	ala__L_c	42
b1833	lys__L_c	10
b1833	ser__L_c	23
b1833	pro__L_c	19
b1833	gln__L_c	17
b1833	glu__L_c	13
b1833	asn__L_c	11
b1833	his__L_c	9
b1833	val__L_c	26
b1833	ile__L_c	38
b1833	cys__L_c	11
b1833	tyr__L_c	9
b1833	phe__L_c	19
b1833	asp__L_c	17
b1833	arg__L_c	31
b1833	trp__L_c	12
b1833	gly_c	27
b1833	leu__L_c	63
b1833	met__L_c	17
b1833	thr__L_c	22
b1833	ala__L_c	33
b0998	lys__L_c	5
b0998	ser__L_c	11
b0998	pro__L_c	6
b0998	gln__L_c	14
b0998	glu__L_c	16
b0998	asn__L_c	5
b0998	his__L_c	4
b0998	val__L_c	8
b0998	ile__L_c	6
b0998	cys__L_c	4
b0998	tyr__L_c	6
b0998	phe__L_c	9
b0998	asp__L_c	11
b0998	arg__L_c	11
b0998	trp__L_c	4
b0998	gly_c	6
b0998	leu__L_c	32
b0998	met__L_c	4
b0998	thr__L_c	12
b0998	ala__L_c	25
b0400	lys__L_c	17
b0400	ser__L_c	21
b0400	pro__L_c	21
b0400	gln__L_c	20
b0400	glu__L_c	32
b0400	asn__L_c	22
b0400	his__L_c	15
b0400	val__L_c	28
b0400	ile__L_c	17
b0400	cys__L_c	3
b0400	tyr__L_c	8
b0400	phe__L_c	17
b0400	asp__L_c	11
b0400	arg__L_c	37
b0400	trp__L_c	11
b0400	gly_c	30
b0400	leu__L_c	62
b0400	met__L_c	12
b0400	thr__L_c	25
b0400	ala__L_c	22
b4174	lys__L_c	21
b4174	ser__L_c	27
b4174	pro__L_c	22
b4174	gln__L_c	22
b4174	glu__L_c	31
b4174	asn__L_c	24
b4174	his__L_c	1
b4174	val__L_c	27
b4174	ile__L_c	19
b4174	cys__L_c	0
b4174	tyr__L_c	12
b4174	phe__L_c	8
b4174	asp__L_c	23
b4174	arg__L_c	32
b4174	trp__L_c	4
b4174	gly_c	43
b4174	leu__L_c	30
b4174	met__L_c	9
b4174	thr__L_c	24
b4174	ala__L_c	40
b4731	lys__L_c	2
b4731	ser__L_c	2
b4731	pro__L_c	0
b4731	gln__L_c	2
b4731	glu__L_c	0
b4731	asn__L_c	2
b4731	his__L_c	1
b4731	val__L_c	0
b4731	ile__L_c	5
b4731	cys__L_c	2
b4731	tyr__L_c	1
b4731	phe__L_c	5
b4731	asp__L_c	1
b4731	arg__L_c	0
b4731	trp__L_c	0
b4731	gly_c	0
b4731	leu__L_c	4
b4731	met__L_c	3
b4731	thr__L_c	3
b4731	ala__L_c	6
b3554	lys__L_c	10
b3554	ser__L_c	16
b3554	pro__L_c	13
b3554	gln__L_c	29
b3554	glu__L_c	4
b3554	asn__L_c	8
b3554	his__L_c	2
b3554	val__L_c	19
b3554	ile__L_c	7
b3554	cys__L_c	2
b3554	tyr__L_c	6
b3554	phe__L_c	12
b3554	asp__L_c	14
b3554	arg__L_c	7
b3554	trp__L_c	2
b3554	gly_c	13
b3554	leu__L_c	21
b3554	met__L_c	6
b3554	thr__L_c	16
b3554	ala__L_c	29
b4548	lys__L_c	2
b4548	ser__L_c	3
b4548	pro__L_c	2
b4548	gln__L_c	2
b4548	glu__L_c	2
b4548	asn__L_c	0
b4548	his__L_c	3
b4548	val__L_c	4
b4548	ile__L_c	5
b4548	cys__L_c	2
b4548	tyr__L_c	5
b4548	phe__L_c	1
b4548	asp__L_c	4
b4548	arg__L_c	11
b4548	trp__L_c	1
b4548	gly_c	4
b4548	leu__L_c	2
b4548	met__L_c	3
b4548	thr__L_c	5
b4548	ala__L_c	5
b0335	lys__L_c	21
b0335	ser__L_c	42
b0335	pro__L_c	34
b0335	gln__L_c	24
b0335	glu__L_c	36
b0335	asn__L_c	13
b0335	his__L_c	17
b0335	val__L_c	55
b0335	ile__L_c	39
b0335	cys__L_c	9
b0335	tyr__L_c	16
b0335	phe__L_c	23
b0335	asp__L_c	40
b0335	arg__L_c	40
b0335	trp__L_c	16
b0335	gly_c	51
b0335	leu__L_c	47
b0335	met__L_c	14
b0335	thr__L_c	33
b0335	ala__L_c	58
b2631	lys__L_c	5
b2631	ser__L_c	9
b2631	pro__L_c	5
b2631	gln__L_c	2
b2631	glu__L_c	11
b2631	asn__L_c	6
b2631	his__L_c	2
b2631	val__L_c	9
b2631	ile__L_c	8
b2631	cys__L_c	1
b2631	tyr__L_c	2
b2631	phe__L_c	6
b2631	asp__L_c	7
b2631	arg__L_c	4
b2631	trp__L_c	1
b2631	gly_c	7
b2631	leu__L_c	16
b2631	met__L_c	5
b2631	thr__L_c	10
b2631	ala__L_c	7
b0384	lys__L_c	11
b0384	ser__L_c	7
b0384	pro__L_c	3
b0384	gln__L_c	12
b0384	glu__L_c	3
b0384	asn__L_c	5
b0384	his__L_c	0
b0384	val__L_c	3
b0384	ile__L_c	1
b0384	cys__L_c	4
b0384	tyr__L_c	1
b0384	phe__L_c	3
b0384	asp__L_c	4
b0384	arg__L_c	5
b0384	trp__L_c	0
b0384	gly_c	5
b0384	leu__L_c	12
b0384	met__L_c	5
b0384	thr__L_c	11
b0384	ala__L_c	11
b3553	lys__L_c	13
b3553	ser__L_c	14
b3553	pro__L_c	13
b3553	gln__L_c	11
b3553	glu__L_c	22
b3553	asn__L_c	15
b3553	his__L_c	14
b3553	val__L_c	28
b3553	ile__L_c	15
b3553	cys__L_c	4
b3553	tyr__L_c	6
b3553	phe__L_c	11
b3553	asp__L_c	18
b3553	arg__L_c	14
b3553	trp__L_c	2
b3553	gly_c	19
b3553	leu__L_c	36
b3553	met__L_c	10
b3553	thr__L_c	19
b3553	ala__L_c	40
b1345	lys__L_c	32
b1345	ser__L_c	23
b1345	pro__L_c	14
b1345	gln__L_c	13
b1345	glu__L_c	27
b1345	asn__L_c	22
b1345	his__L_c	11
b1345	val__L_c	17
b1345	ile__L_c	28
b1345	cys__L_c	6
b1345	tyr__L_c	16
b1345	phe__L_c	16
b1345	asp__L_c	11
b1345	arg__L_c	34
b1345	trp__L_c	8
b1345	gly_c	26
b1345	leu__L_c	39
b1345	met__L_c	12
b1345	thr__L_c	31
b1345	ala__L_c	25
b2780	lys__L_c	26
b2780	ser__L_c	27
b2780	pro__L_c	24
b2780	gln__L_c	18
b2780	glu__L_c	43
b2780	asn__L_c	24
b2780	his__L_c	14
b2780	val__L_c	50
b2780	ile__L_c	41
b2780	cys__L_c	8
b2780	tyr__L_c	16
b2780	phe__L_c	18
b2780	asp__L_c	29
b2780	arg__L_c	33
b2780	trp__L_c	3
b2780	gly_c	45
b2780	leu__L_c	47
b2780	met__L_c	13
b2780	thr__L_c	27
b2780	ala__L_c	39
b0891	lys__L_c	14
b0891	ser__L_c	19
b0891	pro__L_c	7
b0891	gln__L_c	18
b0891	glu__L_c	4
b0891	asn__L_c	11
b0891	his__L_c	3
b0891	val__L_c	14
b0891	ile__L_c	7
b0891	cys__L_c	1
b0891	tyr__L_c	3
b0891	phe__L_c	11
b0891	asp__L_c	17
b0891	arg__L_c	6
b0891	trp__L_c	6
b0891	gly_c	12
b0891	leu__L_c	14
b0891	met__L_c	3
b0891	thr__L_c	15
b0891	ala__L_c	18
b2578	lys__L_c	4
b2578	ser__L_c	15
b2578	pro__L_c	7
b2578	gln__L_c	8
b2578	glu__L_c	1
b2578	asn__L_c	5
b2578	his__L_c	3
b2578	val__L_c	17
b2578	ile__L_c	13
b2578	cys__L_c	3
b2578	tyr__L_c	6
b2578	phe__L_c	12
b2578	asp__L_c	2
b2578	arg__L_c	6
b2578	trp__L_c	7
b2578	gly_c	13
b2578	leu__L_c	30
b2578	met__L_c	5
b2578	thr__L_c	14
b2578	ala__L_c	24
b4115	lys__L_c	13
b4115	ser__L_c	29
b4115	pro__L_c	22
b4115	gln__L_c	5
b4115	glu__L_c	4
b4115	asn__L_c	15
b4115	his__L_c	4
b4115	val__L_c	46
b4115	ile__L_c	36
b4115	cys__L_c	8
b4115	tyr__L_c	17
b4115	phe__L_c	22
b4115	asp__L_c	10
b4115	arg__L_c	10
b4115	trp__L_c	11
b4115	gly_c	46
b4115	leu__L_c	49
b4115	met__L_c	15
b4115	thr__L_c	27
b4115	ala__L_c	56
b0397	lys__L_c	42
b0397	ser__L_c	51
b0397	pro__L_c	25
b0397	gln__L_c	157
b0397	glu__L_c	88
b0397	asn__L_c	36
b0397	his__L_c	27
b0397	val__L_c	42
b0397	ile__L_c	36
b0397	cys__L_c	8
b0397	tyr__L_c	11
b0397	phe__L_c	20
b0397	asp__L_c	46
b0397	arg__L_c	62
b0397	trp__L_c	15
b0397	gly_c	39
b0397	leu__L_c	145
b0397	met__L_c	10
b0397	thr__L_c	76
b0397	ala__L_c	112
b2172	lys__L_c	16
b2172	ser__L_c	27
b2172	pro__L_c	23
b2172	gln__L_c	29
b2172	glu__L_c	26
b2172	asn__L_c	17
b2172	his__L_c	20
b2172	val__L_c	37
b2172	ile__L_c	31
b2172	cys__L_c	8
b2172	tyr__L_c	7
b2172	phe__L_c	16
b2172	asp__L_c	32
b2172	arg__L_c	27
b2172	trp__L_c	9
b2172	gly_c	33
b2172	leu__L_c	50
b2172	met__L_c	12
b2172	thr__L_c	20
b2172	ala__L_c	48
b1263	lys__L_c	14
b1263	ser__L_c	31
b1263	pro__L_c	29
b1263	gln__L_c	27
b1263	glu__L_c	29
b1263	asn__L_c	23
b1263	his__L_c	22
b1263	val__L_c	33
b1263	ile__L_c	27
b1263	cys__L_c	5
b1263	tyr__L_c	13
b1263	phe__L_c	15
b1263	asp__L_c	21
b1263	arg__L_c	25
b1263	trp__L_c	1
b1263	gly_c	46
b1263	leu__L_c	66
b1263	met__L_c	13
b1263	thr__L_c	25
b1263	ala__L_c	66
b0903	lys__L_c	50
b0903	ser__L_c	36
b0903	pro__L_c	30
b0903	gln__L_c	30
b0903	glu__L_c	48
b0903	asn__L_c	35
b0903	his__L_c	14
b0903	val__L_c	43
b0903	ile__L_c	44
b0903	cys__L_c	5
b0903	tyr__L_c	34
b0903	phe__L_c	30
b0903	asp__L_c	53
b0903	arg__L_c	38
b0903	trp__L_c	7
b0903	gly_c	57
b0903	leu__L_c	62
b0903	met__L_c	32
b0903	thr__L_c	48
b0903	ala__L_c	64
b1044	lys__L_c	7
b1044	ser__L_c	11
b1044	pro__L_c	6
b1044	gln__L_c	7
b1044	glu__L_c	3
b1044	asn__L_c	7
b1044	his__L_c	1
b1044	val__L_c	9
b1044	ile__L_c	7
b1044	cys__L_c	2
b1044	tyr__L_c	4
b1044	phe__L_c	6
b1044	asp__L_c	2
b1044	arg__L_c	1
b1044	trp__L_c	0
b1044	gly_c	8
b1044	leu__L_c	7
b1044	met__L_c	5
b1044	thr__L_c	3
b1044	ala__L_c	7
b2181	lys__L_c	4
b2181	ser__L_c	11
b2181	pro__L_c	9
b2181	gln__L_c	5
b2181	glu__L_c	7
b2181	asn__L_c	8
b2181	his__L_c	1
b2181	val__L_c	8
b2181	ile__L_c	4
b2181	cys__L_c	5
b2181	tyr__L_c	3
b2181	phe__L_c	6
b2181	asp__L_c	5
b2181	arg__L_c	4
b2181	trp__L_c	2
b2181	gly_c	7
b2181	leu__L_c	12
b2181	met__L_c	2
b2181	thr__L_c	2
b2181	ala__L_c	9
b2470	lys__L_c	35
b2470	ser__L_c	67
b2470	pro__L_c	43
b2470	gln__L_c	55
b2470	glu__L_c	47
b2470	asn__L_c	42
b2470	his__L_c	11
b2470	val__L_c	90
b2470	ile__L_c	56
b2470	cys__L_c	4
b2470	tyr__L_c	30
b2470	phe__L_c	50
b2470	asp__L_c	47
b2470	arg__L_c	47
b2470	trp__L_c	11
b2470	gly_c	81
b2470	leu__L_c	110
b2470	met__L_c	40
b2470	thr__L_c	64
b2470	ala__L_c	107
b0896	lys__L_c	4
b0896	ser__L_c	21
b0896	pro__L_c	11
b0896	gln__L_c	8
b0896	glu__L_c	5
b0896	asn__L_c	4
b0896	his__L_c	4
b0896	val__L_c	30
b0896	ile__L_c	18
b0896	cys__L_c	3
b0896	tyr__L_c	6
b0896	phe__L_c	14
b0896	asp__L_c	4
b0896	arg__L_c	9
b0896	trp__L_c	11
b0896	gly_c	31
b0896	leu__L_c	46
b0896	met__L_c	18
b0896	thr__L_c	9
b0896	ala__L_c	31
b1053	lys__L_c	11
b1053	ser__L_c	31
b1053	pro__L_c	20
b1053	gln__L_c	12
b1053	glu__L_c	7
b1053	asn__L_c	19
b1053	his__L_c	2
b1053	val__L_c	35
b1053	ile__L_c	29
b1053	cys__L_c	4
b1053	tyr__L_c	8
b1053	phe__L_c	24
b1053	asp__L_c	6
b1053	arg__L_c	20
b1053	trp__L_c	7
b1053	gly_c	39
b1053	leu__L_c	64
b1053	met__L_c	13
b1053	thr__L_c	19
b1053	ala__L_c	38
b2899	lys__L_c	9
b2899	ser__L_c	15
b2899	pro__L_c	5
b2899	gln__L_c	5
b2899	glu__L_c	3
b2899	asn__L_c	3
b2899	his__L_c	8
b2899	val__L_c	21
b2899	ile__L_c	20
b2899	cys__L_c	3
b2899	tyr__L_c	13
b2899	phe__L_c	9
b2899	asp__L_c	3
b2899	arg__L_c	4
b2899	trp__L_c	4
b2899	gly_c	20
b2899	leu__L_c	38
b2899	met__L_c	6
b2899	thr__L_c	8
b2899	ala__L_c	22
b2054	lys__L_c	9
b2054	ser__L_c	12
b2054	pro__L_c	8
b2054	gln__L_c	6
